date,open,high,low,close,volume
1501113600000,0.0304,0.0306,0.029855,0.030437,1560.97
1501117200000,0.030526,0.030786,0.029534,0.03013,578.13
1501120800000,0.029952,0.0302,0.02925,0.02985,563.55
1501124400000,0.030033,0.030682,0.0296,0.030032,790.93
1501128000000,0.030086,0.0305,0.029756,0.029966,643.75
1501131600000,0.029943,0.030346,0.029705,0.029717,893.36
1501135200000,0.029966,0.03054,0.029937,0.030238,1070.33
1501138800000,0.030238,0.030364,0.029834,0.029885,761.22
1501142400000,0.029986,0.030112,0.029228,0.029499,696.1
1501146000000,0.029566,0.029893,0.029188,0.029821,502.69
1501149600000,0.029775,0.030081,0.029416,0.029706,877.93
1501153200000,0.02951,0.029921,0.029416,0.02974,603.85
1501156800000,0.029586,0.02972,0.029096,0.029096,685.56
1501160400000,0.029148,0.029891,0.029096,0.029712,760.57
1501164000000,0.029547,0.030063,0.029154,0.029343,586.29
1501167600000,0.029196,0.029821,0.029196,0.029408,311.83
1501171200000,0.029482,0.029931,0.029196,0.029573,491.74
1501174800000,0.029595,0.030026,0.029303,0.029826,406.19
1501178400000,0.029621,0.030026,0.029303,0.029577,472.14
1501182000000,0.029784,0.030026,0.029196,0.029624,256.87
1501185600000,0.029695,0.030171,0.029624,0.030126,865.49
1501189200000,0.02987,0.03083,0.029813,0.03026,1769.09
1501192800000,0.03037,0.030728,0.030083,0.030273,692.86
1501196400000,0.030459,0.030728,0.029662,0.029662,799.55
1501200000000,0.029793,0.030501,0.029769,0.030304,633.18
1501203600000,0.030149,0.030191,0.029082,0.029667,869.12
1501207200000,0.029529,0.029766,0.0288,0.028876,479.42
1501210800000,0.028876,0.02927,0.0288,0.02898,553.71
1501214400000,0.028979,0.02927,0.028412,0.028521,1349.62
1501218000000,0.028413,0.028982,0.028302,0.028369,420.94
1501221600000,0.028426,0.029045,0.028369,0.028785,680.39
1501225200000,0.028757,0.029652,0.02867,0.029388,887.53
1501228800000,0.029427,0.029436,0.028879,0.029335,578.07
1501232400000,0.029416,0.029434,0.028798,0.029108,1710.58
1501236000000,0.029102,0.029538,0.029006,0.029509,1220.27
1501239600000,0.02937,0.029766,0.029065,0.029675,4044.48
1501243200000,0.02974,0.029763,0.028595,0.02868,3633.1
1501246800000,0.02889,0.02956,0.028773,0.028972,2181.88
