date,open,high,low,close,volume
1503471600000,0.02875,0.044,0.025,0.035,53712.09
1503475200000,0.0355,0.035999,0.033213,0.03421,13721.23
1503478800000,0.034996,0.0355,0.03333,0.034532,11148.99
1503482400000,0.034885,0.037,0.034155,0.036,7854.92
1503486000000,0.03598,0.03598,0.034229,0.0345,3632.58
1503489600000,0.034484,0.036282,0.034233,0.03501,7820.87
1503493200000,0.035269,0.03528,0.031,0.034201,11737.78
1503496800000,0.034179,0.03527,0.0339,0.034843,4154.02
1503500400000,0.03485,0.035234,0.034515,0.034601,4255.99
1503504000000,0.034601,0.036507,0.034515,0.036506,7831.96
1503507600000,0.036511,0.037875,0.034958,0.036289,2468.35
1503511200000,0.035347,0.036297,0.035341,0.035996,3795.96
1503514800000,0.035983,0.036099,0.03495,0.035151,3585.38
1503518400000,0.035138,0.035691,0.033315,0.033315,2224.41
1503522000000,0.03564,0.03564,0.033316,0.034414,4697.93
1503525600000,0.033715,0.034477,0.033315,0.033327,3367.89
1503529200000,0.033343,0.034428,0.031501,0.032073,3924.2
1503532800000,0.032088,0.034375,0.031878,0.032396,3079.6
1503536400000,0.031912,0.034478,0.031907,0.032542,2631.64
1503540000000,0.032569,0.034369,0.032569,0.03356,2201.62
1503543600000,0.033511,0.035299,0.033493,0.035029,4778.69
1503547200000,0.034,0.03525,0.033505,0.033521,2493.17
1503550800000,0.033539,0.033982,0.031914,0.033659,2735.78
1503554400000,0.033844,0.03386,0.031899,0.033678,3207.67
1503558000000,0.033754,0.034288,0.03221,0.032925,1713.89
1503561600000,0.033124,0.03351,0.031766,0.0323,1979.75
1503565200000,0.032413,0.032983,0.03219,0.032899,1822.33
1503568800000,0.032204,0.032895,0.03151,0.03155,2857.46
1503572400000,0.031522,0.03155,0.030246,0.031222,6593.2
1503576000000,0.031222,0.03155,0.030002,0.031102,4541.05
1503579600000,0.031112,0.03155,0.030726,0.03077,3584.84
1503583200000,0.03132,0.032749,0.030771,0.032279,3608.72
1503586800000,0.032291,0.033955,0.0315,0.031998,4197.29
